title,runtime,des,date,rating,genre
Miracle on 34th Street,96,"    When a nice old man who claims to be Santa Claus is institutionalized as insane, a young lawyer decides to defend him by arguing in court that he is the real thing.",1947,7.9,"Comedy, Drama, Family            "
Roosevelt,96,    A biographical drama about President Theodore Roosevelt.,0,0,"Biography, Drama, History            "
East of Eden,118,    A wilful young man contends against his brother for the attention of their religious father while reconnecting with his estranged mother and falling for his brother's girlfriend.,1955,7.9,Drama            
Offspring,60,    The story of the impossible loves of 30-something obstetrician Nina Proudman and her fabulously messy family.,2010,8.2,"Comedy, Drama            "
Outland,109,"    A federal marshal stationed at a mining colony on the Jupiter moon of Io, uncovers a drug-smuggling conspiracy. He gets no help from the workers or authorities when he finds himself marked for murder.",1981,6.6,"Action, Crime, Sci-Fi            "
August: Osage County,121,"    A look at the lives of the strong-willed women of the Weston family, whose paths have diverged until a family crisis brings them back to the Oklahoma house they grew up in, and to the dysfunctional woman who raised them.",2013,7.2,"Comedy, Drama            "
Making a Murderer,60,"    Filmed over a 10-year period, Steven Avery, a DNA exoneree who, while in the midst of exposing corruption in local law enforcement, finds himself the prime suspect in a grisly new crime.",2015,8.6,"Documentary, Crime            "
The Thundermans,23,"    These siblings with superpowers might be twins, but they are very different indeed.",2018,5.7,"Action, Comedy, Family            "
Philophobia,125,"    Set in the English countryside, Philophobia depicts small town adolescence. One week of school remains for Kai, an aspiring writer, and his friends. How they spend this time will cost one of them their life and leave them changed forever.",2019,8.4,Drama            
Lovelace,93,"    The story of Linda Lovelace, who is used and abused by the porn industry at the behest of her coercive husband before taking control of her life.",2013,6.2,"Biography, Drama            "
Speechless,30,    The family of a special-needs teen is good at dealing with the challenges he faces - and excellent at creating new ones.,2019,7.6,Comedy            
"To Wong Foo Thanks for Everything, Julie Newmar",109,"    Three drag queens travel cross-country until their car breaks down, leaving them stranded in a small town.",1995,6.6,"Comedy, Drama            "
The Mummy: Tomb of the Dragon Emperor,112,"    In the Far East, Alex O'Connell, the son of famed mummy fighters Rick and Evy O'Connell, unearths the mummy of the first Emperor of Qin -- a shape-shifting entity cursed by a witch centuries ago.",2008,5.2,"Action, Adventure, Fantasy            "
Coach,30,"    Hayden Fox is the head coach of a university football team, and eats, sleeps and lives football.",1997,6.9,"Comedy, Sport            "
Saw: The Final Chapter,90,"    As a deadly battle rages over Jigsaw's brutal legacy, a group of Jigsaw survivors gathers to seek the support of self-help guru and fellow survivor Bobby Dagen, a man whose own dark secrets unleash a new wave of terror.",2010,5.6,"Horror, Mystery            "
The Purge: Election Year,108,"    Former Police Sergeant Barnes becomes head of security for Senator Charlie Roan, a Presidential candidate targeted for death on Purge night due to her vow to eliminate the Purge.",2016,6.0,"Action, Horror, Sci-Fi            "
Churchill,105,"    96 hours before the World War II invasion of Normandy, British Prime Minister Winston Churchill struggles with his severe reservations with Operation Overlord and his increasingly marginalized role in the war effort.",2017,6.4,"Biography, Drama, History            "
The Dick Van Dyke Show,30,    The misadventures of a TV writer both at work and at home.,1966,8.3,"Comedy, Family            "
Cujo,93,"    Cujo, a friendly St. Bernard, contracts rabies and conducts a reign of terror on a small American town.",1983,6.1,"Horror, Thriller            "
Teen Spirit,93,"    Violet is a shy teenager who dreams of escaping her small town and pursuing her passion to sing. With the help of an unlikely mentor, she enters a local singing competition that will test her integrity, talent and ambition. Driven by a pop-fueled soundtrack, Teen Spirit is a visceral and stylish spin on the Cinderella story.",2018,6.2,"Drama, Music            "
Paul Blart: Mall Cop,91,"    When a shopping mall is taken over by a gang of organized crooks, it's up to a mild-mannered security guard to save the day.",2009,5.2,"Action, Comedy, Crime            "
The Loft,108,"    Five married guys conspire to secretly share a penthouse loft in the city--a place where they can carry out hidden affairs and indulge in their deepest fantasies. But the fantasy becomes a nightmare when they discover the dead body of an unknown woman in the loft, and they realize one of the group must be involved.",2014,6.3,"Mystery, Romance, Thriller            "
Lie with Me,93,"    An outgoing, sexually aggressive young woman meets and begins a torrid affair with an equally aggressive young man in which their affair begins to bring a strain on their personal lives.",2005,5.3,"Drama, Romance            "
Snatch,60,    A group of up-and-coming hustlers who stumble upon a truck-load of stolen gold bullion are suddenly thrust into the high-stakes world of organized crime.,2017,6.9,"Comedy, Crime            "
Semper Fi,99,    A police officer who serves in the Marine Corps Reserves is faced with an ethical dilemma when it comes to helping his brother in prison.,2019,6.2,"Action, Drama            "
Yoga Hosers,88,    Two teenage yoga enthusiasts must do battle with an evil presence that is threatening to rise from its underground lair and endanger their major party plans.,2016,4.3,"Action, Comedy, Fantasy            "
The Vikings,116,    A slave and a Viking prince fight for the love of a captive princess.,1958,7.1,"Action, Adventure, History            "
Escape to Witch Mountain,87,    A brother-sister duo possessing psychic powers are pursued by a millionaire who intends to use them for his gain.,1995,6.5,"Adventure, Family, Fantasy            "
Summer Night,98,    A coming-of-age story about the complexities of young romantic relationships.,2019,4.7,"Comedy, Drama            "
American Animals,116,    Four young men mistake their lives for a movie and attempt one of the most audacious heists in U.S. history.,2018,7.0,"Biography, Crime, Drama            "
Collateral Damage,108,"    After his family is killed by a terrorist act, a firefighter goes in search of the one responsible.",2002,5.5,"Action, Drama, Thriller            "
Mississippi Burning,128,    Two F.B.I. Agents with wildly different styles arrive in Mississippi to investigate the disappearance of some civil rights activists.,1988,7.8,"Crime, Drama, History            "
Abraham Lincoln: Vampire Hunter,105,"    Abraham Lincoln, the 16th President of the United States, discovers vampires are planning to take over the United States. He makes it his mission to eliminate them.",2012,5.9,"Action, Fantasy, Horror            "
Big Time Rush,25,"    Four hockey players from Minnesota aspire to become a boyband. Kendall, Logan, Carlos, and James embark on a life-changing journey and face challenges along the way.",2013,6.2,"Comedy, Family, Musical            "
Fawlty Towers,30,"    Hotel owner Basil Fawlty's incompetence, short fuse, and arrogance form a combination that ensures accidents and trouble are never far away.",1979,8.7,Comedy            
Shadow of the Vampire,92,    The filming of Nosferatu (1922) is hampered by the fact that its star Max Schreck is taking the role of a vampire far more seriously than seems humanly possible.,2000,6.9,"Drama, Horror            "
Life of the Party,105,"    After her husband abruptly asks for a divorce, a middle-aged mother returns to college in order to complete her degree.",2018,5.6,Comedy            
The Love Bug,108,    A race car driver becomes a champion with a Volkswagen Beetle with a mind of its own.,1968,6.5,"Comedy, Family, Sport            "
Witches of East End,60,"    Centers on the adventures of a mother and her two adult daughters, both of whom unknowingly are their family's next generation of witches, who lead seemingly quiet, uneventful modern day ...                See full summary »",2014,7.6,"Drama, Fantasy            "
Christmas Under the Stars,60,    A Christmas tree lot helps two people rediscover their holiday spirit.,2019,6.9,Romance            
Good Times,30,    A poor family make the best of things in the Chicago housing projects.,1979,7.3,Comedy            
Twilight Zone: The Movie,101,"    Four horror and science fiction segments, directed by four famous directors, each of them being a new version of a classic story from Rod Serling's landmark television series.",1983,6.5,"Horror, Sci-Fi            "
Suite Française,107,"    During the early years of Nazi occupation of France in World War II, romance blooms between Lucile Angellier (Michelle Williams), a French villager, and Bruno von Falk (Matthias Schoenaerts), a German soldier.",2014,7.0,"Drama, Romance, War            "
Gothika,98,"    A depressed female psychiatrist wakes up as a patient in the asylum where she worked, with no memory of why she is there or what she has done.",2003,5.8,"Horror, Mystery, Thriller            "
Me and Earl and the Dying Girl,105,"    High schooler Greg, who spends most of his time making parodies of classic movies with his co-worker Earl, finds his outlook forever altered after befriending a classmate who has just been diagnosed with cancer.",2015,7.7,"Comedy, Drama, Romance            "
Stronger,119,"    Stronger is the inspiring real life story of Jeff Bauman, an ordinary man who captured the hearts of his city and the world to become a symbol of hope after surviving the 2013 Boston Marathon bombing.",2017,6.9,"Biography, Drama            "
Trackers,119,"    Action series featuring various stories of organized crime, diamond smuggling, Black Rhinos, the CIA and terrorism in Cape Town, South Africa.",2019,0,Drama            
Still Alice,101,    A linguistics professor and her family find their bonds tested when she is diagnosed with Alzheimer's Disease.,2014,7.5,Drama            
The Break-Up,106,"    In a bid to keep their luxurious condo from their significant other, a couple's break-up proceeds to get uglier and nastier by the moment.",2006,5.8,"Comedy, Drama, Romance            "
Hot Bot,86,    Hot Bot is the hilarious journey of two sexually repressed and unpopular teenage geeks who accidentally discover a life-like super-model sex bot (Bardot).,2016,3.3,"Comedy, Sci-Fi            "
Chronicle,84,    Three high school friends gain superpowers after making an incredible discovery underground. Soon they find their lives spinning out of control and their bond tested as they embrace their darker sides.,2012,7.0,"Drama, Sci-Fi, Thriller            "
Cursed,84,    A teenage sorceress named Nimue encounters a young Arthur on his quest to find a powerful and ancient sword.,2020,0,Fantasy            
Howard the Duck,110,    A sarcastic humanoid duck is pulled from his homeworld to Earth where he must stop a hellish alien invasion with the help of a nerdy scientist and a cute struggling female rock singer who fancies him.,1986,4.7,"Action, Adventure, Comedy            "
Left Behind,110,    A small group of survivors are left behind after millions of people suddenly vanish and the world is plunged into chaos and destruction.,2014,3.1,"Action, Drama, Fantasy            "
The Kindergarten Teacher,96,    A kindergarten teacher in New York becomes obsessed with one of her students whom she believes is a child prodigy.,2018,6.7,Drama            
It's a Mad Mad Mad Mad World,205,"    A group of motorists hear about a crook's hidden stash of loot, and race against each other across the country to get to it.",1963,7.5,"Action, Adventure, Comedy            "
Hala,94,    Muslim teenager Hala copes with the unraveling of her family as she comes into her own.,2019,3.7,Drama            
Night Sweats,99,"    A skateboarder investigating the mysterious death of his roommate is led into the inner workings of a self-help company, and the pharmaceutical lab behind it.",2019,4.7,Thriller            
G.I. Jane,125,    A female Senator succeeds in enrolling a woman into Combined Reconnaissance Team training where everyone expects her to fail.,1997,5.9,"Action, Drama, War            "
In the Name of the Father,133,    A man's coerced confession to an IRA bombing he did not commit results in the imprisonment of his father as well. An English lawyer fights to free them.,1993,8.1,"Biography, Drama            "
Playing It Cool,94,    Unrequited love motivates a guy to write about his experiences.,2014,6.0,"Comedy, Romance            "
Girlfriends' Guide to Divorce,60,    Follows a best-selling author of a self-help book series who hides her recent separation as she starts to navigate her life as a single woman in her 40s in Los Angeles.,2018,6.9,"Comedy, Drama            "
A Christmas for the Books,90,"    During a prestigious holiday gala, which is an interview for her dream job, a lifestyle guru must prove that she is a romance expert.",2018,5.4,"Drama, Romance            "
Hart to Hart,60,    The globe-trotting adventures of amateur detectives Jonathan (Robert Wagner) and Jennifer Hart (Stefanie Powers).,1984,6.6,"Action, Adventure, Crime            "
Documentary Now!,23,    Documentary Now parodies the current obsession with documentaries. Season one features six different stories and stylistic approaches paying tribute to the doc format.,2015,8.1,Comedy            
Cat on a Hot Tin Roof,108,"    Brick, an alcoholic ex-football player, drinks his days away and resists the affections of his wife, Maggie. His reunion with his father, Big Daddy, who is dying of cancer, jogs a host of memories and revelations for both father and son.",1958,8.0,Drama            
Gamer,95,"    In a future mind-controlling game, death row convicts are forced to battle in a 'Doom'-type environment. Convict Kable, controlled by Simon, a skilled teenage gamer, must survive thirty sessions in order to be set free.",2009,5.8,"Action, Sci-Fi, Thriller            "
The French Connection,104,    A pair of NYC cops in the Narcotics Bureau stumble onto a drug smuggling job with a French connection.,1971,7.7,"Action, Crime, Drama            "
Cocktail,104,    A talented New York City bartender takes a job at a bar in Jamaica and falls in love.,1988,5.9,"Comedy, Drama, Romance            "
Eagle Eye,118,"    Jerry and Rachel are two strangers thrown together by a mysterious phone call from a woman they have never met. Threatening their lives and family, she pushes Jerry and Rachel into a series of increasingly dangerous situations, using the technology of everyday life to track and control their every move.",2008,6.6,"Action, Mystery, Thriller            "
Journey to the Center of the Earth,93,"    On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.",2008,5.8,"Action, Adventure, Family            "
Psycho,105,"    A young female embezzler arrives at the Bates Motel, which has terrible secrets of its own.",1998,4.6,"Horror, Mystery, Thriller            "
Scooby-Doo: Return to Zombie Island,80,    The gang is pulled out of retirement to investigate a mystery on a familiar zombie-infested island.,2019,5.8,"Animation, Adventure, Comedy            "
The Legend of Bagger Vance,126,    A down-and-out golfer attempts to recover his game and his life with help from a mystical caddy.,2000,6.7,"Drama, Fantasy, Sport            "
Nash Bridges,60,"    A smart alecky San Francisco, California cop and his get rich quick scheme of a partner keep tabs on crime and take down the bad guys in the Bay Area.",2001,6.8,"Action, Crime, Drama            "
Mystic Pizza,104,    Three teenage girls come of age while working at a pizza parlor in the Connecticut town of Mystic.,1988,6.2,"Comedy, Drama, Romance            "
Finding Steve McQueen,91,"    In 1972, a gang of close-knit thieves from Youngstown, Ohio attempt to steal $30 million in illegal contributions and blackmail money from President Richard Nixon's secret fund.",2019,6.2,"Crime, Romance            "
The Long Kiss Goodnight,121,    A woman suffering from amnesia begins to recover her memories after trouble from her past finds her again.,1996,6.8,"Action, Crime, Drama            "
The Bookshop,113,"    England 1959. In a small East Anglian town, Florence Green decides, against polite but ruthless local opposition, to open a bookshop.",2017,6.5,Drama            
ALF,30,    A furry alien wiseguy comes to live with the Tanner family after crashing into their garage.,1990,7.4,"Comedy, Family, Sci-Fi            "
Mother's Day,118,    Three generations come together in the week leading up to Mother's Day.,2016,5.7,"Comedy, Drama, Romance            "
Young Adult,94,"    Soon after her divorce, a fiction writer returns to her home in small-town Minnesota, looking to rekindle a romance with her ex-boyfriend, who is now happily married and has a newborn daughter.",2011,6.3,"Comedy, Drama            "
Rocky III,99,"    After winning the ultimate title and being the world champion, Rocky falls into a hole and finds himself picked up by a former enemy.",1982,6.8,"Drama, Sport            "
Wine Country,103,"    During a vacation to Napa Valley, a group of long time friends reunite and revisit past choices in this hilarious and heartfelt comedy from director Amy Poehler.",2019,5.4,Comedy            
The Man with the Golden Gun,125,    James Bond is led to believe that he is targeted by the world's most expensive assassin while he attempts to recover sensitive solar cell technology that is being sold to the highest bidder.,1974,6.8,"Action, Adventure, Thriller            "
World War Z 2,125,    Plot is unknown.,0,0,"Action, Horror, Sci-Fi            "
Matthias & Maxime,119,    A drama focusing on a group of friends in their late 20s.,2019,6.9,Drama            
The Homesman,122,"    Three women who have been driven mad by pioneer life are to be transported across the country by covered wagon by the pious, independent-minded Mary Bee Cuddy, who in turn employs low-life drifter George Briggs to assist her.",2014,6.6,"Drama, Western            "
Escape to the Chateau,122,"    TV Series following British engineer Dick Strawbridge and his wife Angel, who buy a run down French chateau. The series shows them over the course of a year, as they restore the building after 40 years of standing empty.",2019,8.5,Documentary            
Dharma & Greg,30,"    A free-spirited yoga instructor finds true love in a conservative lawyer and they get married on the first date. Though they are polar opposites, he fulfills her need of stability and she fulfills his need of optimism.",2002,6.3,"Comedy, Romance            "
Changeland,86,"    While visiting Thailand, two estranged friends realize there's no rule book for finding purpose and meaning in life.",2019,5.5,"Comedy, Drama            "
Pandora,86,"    Set in the year 2199, a young woman who has lost everything finds a new life at Earth's Space Training Academy where she learns to defend the galaxy from intergalactic threats.",2019,3.8,"Action, Drama, Sci-Fi            "
Fun with Dick and Jane,90,"    When an affluent couple lose all their money following a series of blunders, they turn to a life of crime to make ends meet.",2005,6.1,"Comedy, Crime            "
Letters from Iwo Jima,141,"    The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.",2006,7.9,"Action, Adventure, Drama            "
Gold,120,"    Kenny Wells, a prospector desperate for a lucky break, teams up with a similarly eager geologist and sets off on a journey to find gold in the uncharted jungle of Indonesia.",2016,6.7,"Crime, Drama            "
Better Watch Out,89,"    On a quiet suburban street, a babysitter must defend a twelve-year-old boy from intruders, only to discover it's far from a normal home invasion.",2016,6.5,"Comedy, Crime, Horror            "
The Bling Ring,90,"    Inspired by actual events, a group of fame-obsessed teenagers use the internet to track celebrities' whereabouts in order to rob their homes.",2013,5.6,"Biography, Crime, Drama            "
TWIN,90,"    When a young mother is responsible for the accidental death of her husband, she persuades the dead husbands identical twin to take his identity.",2019,7.3,"Drama, Thriller            "
Mr. Jones,118,    A Welsh journalist breaks the news in the western media of the famine in the Soviet Union in the early 1930s.,2019,6.8,"Biography, Drama, Thriller            "
All Eyez on Me,139,"    Tells the true and untold story of prolific rapper, actor, poet and activist Tupac Shakur.",2017,5.8,"Biography, Drama, Music            "
How the West Was Won,139,"    The Macahans, a family from Virginia, headed by Zeb Macahan, travel across the country to pioneer a new land and a new home in the American West.",1979,8.2,Western            
A Touch of Frost,105,"    DI Jack Frost is an unconventional policeman with sympathy for the underdog and an instinct for moral justice. Sloppy, disorganized and disrespectful, he attracts trouble like a magnet.",2010,7.8,"Crime, Drama, Mystery            "
Sleepaway Camp,84,"    Angela Baker, a traumatized and very shy young girl, is sent to summer camp with her cousin. Shortly after her arrival, anyone with sinister or less than honorable intentions gets their comeuppance.",1983,6.3,Horror            
Sliver,107,"    A woman moves into an exclusive New York City apartment building, which she soon discovers houses tenants with all manner of shocking secrets.",1993,5.0,"Drama, Thriller            "
"I, Daniel Blake",100,"    After having suffered a heart-attack, a 59-year-old carpenter must fight the bureaucratic forces of the system in order to receive Employment and Support Allowance.",2016,7.9,Drama            
Friday After Next,85,    Two cousins work nights at a local mall as security guards. When their house is robbed on Christmas Eve they team up to track the robber down.,2002,5.8,"Comedy, Drama            "
American Pie Presents: The Naked Mile,97,"    When Erik Stifler gets a free pass to do whatever he wants from his girlfriend, he and his two best friends head to see his cousin Dwight for the Naked Mile and a weekend they will never forget.",2006,5.1,Comedy            
Dangerous Liaisons,119,    A scheming widow and her manipulative ex-lover make a bet regarding the corruption of a recently married woman.,1988,7.6,"Drama, Romance            "
Michael Clayton,119,"    A law firm brings in its ""fixer"" to remedy the situation after a lawyer has a breakdown while representing a chemical company that he knows is guilty in a multibillion-dollar class action suit.",2007,7.2,"Crime, Drama, Mystery            "
A Bigger Splash,125,    The vacation of a famous rock star and her boyfriend in Italy is disrupted by the unexpected visit of an old friend and his daughter.,2015,6.4,"Drama, Thriller            "
Lara Croft Tomb Raider: The Cradle of Life,117,"    Adventurer Lara Croft goes on a quest to save the mythical Pandora's Box, before an evil scientist finds it, and recruits a former Marine turned mercenary to assist her.",2003,5.5,"Action, Adventure, Fantasy            "
Secret in Their Eyes,111,"    A tight-knit team of rising investigators, along with their supervisor, is suddenly torn apart when they discover that one of their own teenage daughters has been brutally murdered.",2015,6.3,"Crime, Drama, Mystery            "
93 Days,118,    What happens when the deadliest infectious disease know to man arrives in a megacity with over 21 million people .,2016,6.2,Drama            
Lifeforce,101,"    A race of space vampires arrives in London and infects the populace, beginning an apocalyptic descent into chaos.",1985,6.1,"Action, Horror, Mystery            "
Fences,139,"    A working-class African-American father tries to raise his family in the 1950s, while coming to terms with the events of his life.",2016,7.2,Drama            
Tuff Turf,112,    The new kid in school must battle a gang of street toughs after stealing the gang leader's girl.,1985,6.2,"Action, Comedy, Drama            "
Persona,83,    A nurse is put in charge of a mute actress and finds that their personae are melding together.,1966,8.1,"Drama, Thriller            "
Priest,87,    A priest disobeys church law to track down the vampires who kidnapped his niece.,2011,5.7,"Action, Horror, Thriller            "
Hell Fest,89,"    A masked serial killer turns a horror-themed amusement park into his own personal playground, terrorizing a group of friends while the rest of the patrons believe that it is all part of the show.",2018,5.5,Horror            
Defiance,137,"    Jewish brothers in Nazi-occupied Eastern Europe escape into the Belarussian forests, where they join Russian resistance fighters, and endeavor to build a village, in order to protect themselves and about one thousand Jewish non-combatants.",2008,7.2,"Action, Drama, History            "
The Light Between Oceans,133,    A lighthouse keeper and his wife living off the coast of Western Australia raise a baby they rescue from a drifting rowing boat.,2016,7.2,"Drama, Romance            "
The Texas Chainsaw Massacre 2,101,    A radio host is victimized by the cannibal family as a former Texas Marshall hunts them.,1986,5.6,"Comedy, Horror            "
The Package,94,"    When a group of teenage friends go on a spring break camping trip, an unfortunate accident sets off a race against time to save their friend's most prized possession.",2018,5.5,Comedy            
A Futile and Stupid Gesture,101,"    In the 1970s and '80s, National Lampoon's success and influence creates a new media empire overseen in part by the brilliant and troubled Douglas Kenney.",2018,6.8,"Biography, Comedy            "
Free Dance,103,    A young choreographer casts a contemporary dancer and an innovative pianist in New York's most anticipated new Broadway show.,2018,5.8,"Music, Romance            "
Sexy Beast,89,"    Brutal gangster Don Logan recruits ""retired"" safecracker Gal for one last job, but it goes badly for both of them.",2000,7.3,"Crime, Drama, Thriller            "
The Angel of Auschwitz,101,"    This is a tale of how the angel of life was confronted by the angel of death. Set in Auschwitz Birkenau, 1944.",2019,3.3,Drama            
In Plain Sight,60,    U.S. Marshall Mary Shannon must hunt down witnesses for federal cases in the witness protection program while also managing rather dysfunctional family and her own personal life.,2012,7.2,"Crime, Drama, Mystery            "
The Haves and the Have Nots,42,    Centers on the rich Cryer and Harrington families (the haves) and the poor Young family (the have nots) whose lives intertwine when Hanna Young begins working for the Cryers.,2013,6.1,"Crime, Drama, Mystery            "
Untitled Indiana Jones Project,42,    The plot is said to be based on one of the other books in the series.,2021,0,"Action, Adventure            "
Braindead,104,"    A young man's mother is bitten by a Sumatran rat-monkey. She gets sick and dies, at which time she comes back to life, killing and eating dogs, nurses, friends, and neighbors.",1992,7.5,"Comedy, Horror            "
Torn Curtain,128,    An American scientist publicly defects to East Germany as part of a cloak and dagger mission to find the solution for a formula resin before planning an escape back to the West.,1966,6.7,Thriller            
The Iron Giant,86,    A young boy befriends a giant robot from outer space that a paranoid government agent wants to destroy.,1999,8.0,"Animation, Action, Adventure            "
Stargirl,45,    Teenager Courtney Whitmore joins the Justice Society of America. Based on the character from DC Comics.,2020,0,"Action, Adventure, Crime            "
Torchwood,50,"    The members of the Torchwood Institute, a secret organization founded by the British Crown, fight to protect the Earth from extraterrestrial and supernatural threats.",2011,7.7,"Action, Drama, Fantasy            "
In the Long Run,30,    The Easmon family living in London in 1985 sees their quiet life disrupted when their relative from Sierra Leone moves in.,2018,7.4,Comedy            
The Mechanic,93,    An elite hitman teaches his trade to an apprentice who has a connection to one of his previous victims.,2011,6.6,"Action, Thriller            "
The Computer Wore Tennis Shoes,91,"    At Medfield College, an accident with a donated computer gives Dexter Riley the ability to remember any knowledge learned instantly and perfectly.",1969,6.1,"Comedy, Family, Sci-Fi            "
The Young Offenders,83,    Two teenage boys cycle 160km on stolen bikes pursued by police to find a missing bale of cocaine worth 7 million euro. Set around the real event of Ireland's biggest cocaine seizure in 2007 of 440 million euro.,2016,7.1,"Adventure, Comedy, Crime            "
Escape from L.A.,101,"    Snake Plissken is once again called in by the United States government to recover a potential doomsday device from Los Angeles, now an autonomous island where undesirables are deported.",1996,5.7,"Action, Adventure, Sci-Fi            "
90 Day Fiancé,60,"    Using a unique 90-day engagement visa, four women travel to the US to live with their American fiancés for the first time. Each couple has 90 days to wed before the visas expire and the women must return home.",2014,6.2,"Reality-TV, Romance            "
Rocky V,104,"    Reluctantly retired from boxing, and back from riches to rags, Rocky takes on a new protege who betrays him, as the champ's son must adjust to his family's new life after bankruptcy.",1990,5.3,"Drama, Sport            "
Baby's Day Out,99,"    After three kidnappers lose the baby they have kidnapped, both the cops and kidnappers go looking for the baby.",1994,6.1,"Adventure, Comedy, Crime            "
Man on the Moon,118,    The life and career of legendary comedian Andy Kaufman.,1999,7.4,"Biography, Comedy, Drama            "
The Roommate,91,"    When college freshman Sara arrives on campus for the first time, she befriends her roommate, Rebecca, unaware that the girl is becoming dangerously obsessed with her.",2011,4.8,"Drama, Thriller            "
The Artist,100,    An egomaniacal film star develops a relationship with a young dancer against the backdrop of Hollywood's silent era.,2011,7.9,"Comedy, Drama, Romance            "
The Truth,106,"    A stormy reunion between a daughter and her actress mother, Catherine, against the backdrop of Catherine's latest role in a sci-fi picture as a mother who never grows old.",2019,6.6,Drama            
Samurai Jack,25,    A samurai sent through time fights to return home and save the world.,2017,8.5,"Animation, Short, Action            "
Mrs. Wilson,56,    A grieving widow discovers that her seemingly ideal husband lived many secret lives.,2018,7.4,"Biography, Drama, Mystery            "
Doubt,104,    A Catholic school principal questions a priest's ambiguous relationship with a troubled young student.,2008,7.5,"Drama, Mystery            "
High Fidelity,113,"    Rob, a record store owner and compulsive list maker, recounts his top five breakups, including the one in progress.",2000,7.5,"Comedy, Drama, Music            "
Sand Castle,113,"    The story follows a young soldier, and his introduction into the 2003 invasion of Iraq. Based on true events, it bears witness to the destruction, and horrors of war.",2017,6.3,"Drama, War            "
Marauders,107,"    When a bank is hit by a brutal heist, all evidence points to the owner and his high-powered clients. But as a group of FBI agents dig deeper into the case - and the deadly heists continue - it becomes clear that a larger conspiracy is at play.",2016,5.5,"Action, Crime, Thriller            "
Three Kings,114,"    In the aftermath of the Persian Gulf War, four soldiers set out to steal gold that was stolen from Kuwait, but they discover people who desperately need their help.",1999,7.1,"Action, Adventure, Comedy            "
Henry V,137,"    In the midst of the Hundred Years War, the young King Henry V of England embarks on the conquest of France in 1415.",1989,7.5,"Action, Biography, Drama            "
The Bletchley Circle: San Francisco,45,    Two female British code breakers team with American cryptographers to solve a series of murders in San Francisco.,2018,6.8,"Crime, Drama, Mystery            "
The Challenge,60,"    Past members of ""The Real World,"" ""Road Rules,"" ""Are You the One?,"" first time cast members called 'Fresh Meat,' relatives of these members, and past members from other shows compete against each other for the chance to win a cash prize.",1998,7.5,"Adventure, Game-Show, Reality-TV            "
Halloween H20: 20 Years Later,86,"    Laurie Strode, now the dean of a Northern California private school with an assumed name, must battle the Shape one last time, as the life of her own son hangs in the balance.",1998,5.7,"Horror, Thriller            "
The Human Centipede III (Final Sequence),102,"    Taking inspiration from The Human Centipede films, the warden of a notorious and troubled prison looks to create a 500-person human centipede as a solution to his problems.",2015,2.7,"Comedy, Horror            "
Forever,43,    A 200-year-old man works in the New York City Morgue trying to find a key to unlock the curse of his immortality.,2015,8.3,"Crime, Drama, Fantasy            "
The Vow,104,"    A car accident puts Paige in a coma, and when she wakes up with severe memory loss, her husband Leo works to win her heart again.",2012,6.8,"Drama, Romance            "
Frida,123,"    A biography of artist Frida Kahlo, who channeled the pain of a crippling injury and her tempestuous marriage into her work.",2002,7.4,"Biography, Drama, Romance            "
Some Kind of Wonderful,95,"    When Keith goes out with Amanda, the girl of his dreams, Amanda's ex-boyfriend plans to get back at Keith. Meanwhile, Keith's best friend, tomboy Watts, realizes she has feelings for Keith.",1987,7.1,"Drama, Romance            "
Jason Lives,86,"    Tommy Jarvis goes to the graveyard to get rid of Jason Voorhees' body once and for all, but inadvertently brings him back to life instead. The newly revived killer once again seeks revenge, and Tommy may be the only one who can defeat him.",1986,6.0,"Horror, Thriller            "
Good Newwz,151,    Two couples with the same surnames pursue in-vitro fertilization and wait for their upcoming babies. Trouble ensues when they find that the sperms of each couple have been mixed with each other.,2019,0,"Comedy, Drama, Romance            "
PEN15,30,    The comedic story of middle school seen through the eyes of two 7th grade girls dealing with the awkwardness of being a teenager.,2019,7.9,Comedy            
Lady Macbeth,89,"    In 19th-century rural England, a young bride who has been sold into marriage discovers an unstoppable desire within herself as she enters into an affair with a worker on her estate.",2016,6.8,"Drama, Romance            "
The Open House,94,    A teenager and his mother find themselves besieged by threatening forces when they move into a new house.,2018,3.2,"Horror, Thriller            "
Beverly Hills Cop III,104,"    Axel Foley, while investigating a car theft ring, comes across something much bigger than that: the same men who killed his boss are running a counterfeit money ring out of a theme park in Los Angeles.",1994,5.6,"Action, Comedy, Crime            "
Chance,60,"    A forensic neuro-psychiatrist reluctantly enters a dangerous and violent world of mistaken identity, police corruption and mental illness.",2017,7.7,"Drama, Mystery, Thriller            "
Funny Girl,151,"    The life of Fanny Brice, famed comedienne and entertainer of the early 1900s. We see her rise to fame as a Ziegfeld girl, subsequent career, and her personal life, particularly her relationship with Nick Arnstein.",1968,7.4,"Biography, Comedy, Drama            "
Dawn of the Dead,127,"    Following an ever-growing epidemic of zombies that have risen from the dead, two Philadelphia S.W.A.T. team members, a traffic reporter, and his television executive girlfriend seek refuge in a secluded shopping mall.",1978,7.9,"Horror, Thriller            "
